site_country,asm,field_year,tpt_id_key,project_number,crop_code,target_code,site_name,requested_trials,priority,ton_recommendation,difference,overall_recommendation,total_country_capacity,percent_country_capacity,ton_percent_country_capacity
Turkey,XWR,2023,ID23EURP3XWR,"N-5972, N-6075",CIDSI,"AONDAU, PSECCI",TUR,4,2,6,+2,TON Increase,Turkey: 60,0.06666666666666667,0.1
Turkey,AKR,2023,FR23EUR04AKR,N-5410,LACSA,BREMLA,TUR,4,1,1,-3,TON Decrease,Turkey: 60,0.06666666666666667,0.016666666666666666
Turkey,AKR,2023,FR23EUR01AKR,N-8499,HORVW,RHYNSE,TUR,2,2,2,0,TON Approves,Turkey: 60,0.03333333333333333,0.03333333333333333
Turkey,AKR,2023,FR23EUR14AKR,N-8354,"CPSAN, LYPES, SOLME","ERYSCI, LEVETA",TUR,6,1,10,+4,TON Increase,Turkey: 60,0.1,0.16666666666666666
Turkey,XWR,2023,IR23EURPFXWR,N-8842,OLVEU,DACUOL,TUR,2,1,1,-1,TON Decrease,Turkey: 60,0.03333333333333333,0.016666666666666666
Turkey,AKR,2023,FR23EUR27AKR,N-7188,NA,NA,TUR,2,1,1,-1,TON Decrease,Turkey: 60,0.03333333333333333,0.016666666666666666
Turkey,AKR,2023,FR23EUR13AKR,N-6002,PRNPS,SPHRPP,TUR,2,2,4,+2,TON Increase,Turkey: 60,0.03333333333333333,0.06666666666666667
Turkey,AKR,2023,IR23EUR02AKR,N-8392,VITVI,EMPOSP,TUR,2,2,1,-1,TON Decrease,Turkey: 60,0.03333333333333333,0.016666666666666666
Turkey,AKR,2023,FR23EUR18AKR,N-7011,OLVEU,CYCLOL,TUR,2,1,2,0,TON Approves,Turkey: 60,0.03333333333333333,0.03333333333333333
Turkey,AKR,2023,IR23EUR03AKR,N-8392,PRNPS,MYZUPE,TUR,2,1,2,0,TON Approves,Turkey: 60,0.03333333333333333,0.03333333333333333
Turkey,AKR,2023,FR23EUR11AKR,LFAA0633,PRNDO,MONILA,TUR,2,1,1,-1,TON Decrease,Turkey: 60,0.03333333333333333,0.016666666666666666
Turkey,AKR,2023,IR23EUR06AKR,N-8437,MUBPA,HETDSC,TUR,4,2,7,+3,TON Increase,Turkey: 60,0.06666666666666667,0.11666666666666667
Turkey,AKR,2023,FR23EUR23AKR,N-5595,LYPES,FUSASP,TUR,2,2,2,0,TON Approves,Turkey: 60,0.03333333333333333,0.03333333333333333
Turkey,AKR,2023,FR23EUR24AKR,N-5595,"CPSAN, LYPES",FUSASP,TUR,2,1,3,+1,TON Increase,Turkey: 60,0.03333333333333333,0.05
Turkey,AKR,2023,HR23EUR04AKR,N-8051,TRZAW,TTTTT,TUR,2,1,4,+2,TON Increase,Turkey: 60,0.03333333333333333,0.06666666666666667
Turkey,AKR,2023,FR23EUR03AKR,N-5410,SOLTU,PHYTIN,TUR,2,1,3,+1,TON Increase,Turkey: 60,0.03333333333333333,0.05
Turkey,AKR,2023,FR23EUR16AKR,N-6002,PUNGR,ALTEAL,TUR,4,1,4,0,TON Approves,Turkey: 60,0.06666666666666667,0.06666666666666667
Turkey,AKR,2023,FR23EUR25AKR,N-4646,SOLTU,RHIZSO,TUR,2,1,4,+2,TON Increase,Turkey: 60,0.03333333333333333,0.06666666666666667
Turkey,AKR,2023,SR23EUR01AKR,N-6943,BRSNN,LEPTMA,TUR,2,2,2,0,TON Approves,Turkey: 60,0.03333333333333333,0.03333333333333333
Turkey,XWR,2023,ID23EURP4XWR,N-6075,PYUCO,"DYSAPY, PSYLPI",TUR,2,2,2,0,TON Approves,Turkey: 60,0.03333333333333333,0.03333333333333333
Turkey,AKR,2023,IR23EUR04AKR,N-6075,CIDSI,AONDAU,TUR,4,2,5,+1,TON Increase,Turkey: 60,0.06666666666666667,0.08333333333333333
Turkey,AKR,2023,IR23EUR05AKR,N-6075,CIDSI,PSECCI,TUR,2,2,3,+1,TON Increase,Turkey: 60,0.03333333333333333,0.05
Turkey,AKR,2023,FR23EUR10AKR,N-8354,PRNAR,STIGCA,TUR,2,2,1,-1,TON Decrease,Turkey: 60,0.03333333333333333,0.016666666666666666
Ukraine,RVR,2023,FP23UKR01RVR,LFAA0409,BRSNW,"ZZYYEE, ZZYYFF",UKR,2,1,4,+2,TON Increase,Ukraine: 170,0.011764705882352941,0.023529411764705882
Ukraine,BIR,2023,IR23EUR01BIR,N-2793,BRSNW,"AGROSP, ATALRJ, PLUTMA, PSYICH",UKR,2,2,4,+2,TON Increase,Ukraine: 170,0.011764705882352941,0.023529411764705882
Ukraine,RVR,2023,FP23UKR03RVR,LFAA0409,HORVW,"COCHSA, ERYSGH, PUCCHD, PYRNGR, PYRNTE, RAMUCC, RHYNSE",UKR,1,2,1,0,TON Approves,Ukraine: 170,0.0058823529411764705,0.0058823529411764705
Ukraine,RVR,2023,GR23EUR01RVR,N-6574,BRSNW,"NNNNN, ZZYYFF",UKR,2,1,1,-1,TON Decrease,Ukraine: 170,0.011764705882352941,0.0058823529411764705
Ukraine,BIR,2023,IR23EUR02BIR,N-2997,BRSNW,"AGROSE, ATALRJ, DASYBR, PHYESP",UKR,2,1,1,-1,TON Decrease,Ukraine: 170,0.011764705882352941,0.0058823529411764705
Ukraine,RVR,2023,SR23EUR02RVR,"N-5559, N-7589",TRZAW,"ZZYYFF, ZZZ",UKR,2,1,4,+2,TON Increase,Ukraine: 170,0.011764705882352941,0.023529411764705882
Ukraine,BIR,2023,HP23EUR02BIR,N-3449,TRZAW,"TTTDD, TTTMM",UKR,2,1,4,+2,TON Increase,Ukraine: 170,0.011764705882352941,0.023529411764705882
Ukraine,RVR,2023,SP23UKR01RVR,LFAA0409,HORVW,"ZZYYFF, ZZZ",UKR,1,1,2,+1,TON Increase,Ukraine: 170,0.0058823529411764705,0.011764705882352941
Ukraine,RVR,2023,SR23EUR01RVR,N-2725,BRSNW,"HYLERA, PHOMSP, PHYESP, PSYICH",UKR,2,1,1,-1,TON Decrease,Ukraine: 170,0.011764705882352941,0.0058823529411764705
Ukraine,BIR,2023,HP23EUR01BIR,N-7143,TRZAW,"BROSS, TTTDD, TTTMM",UKR,2,2,1,-1,TON Decrease,Ukraine: 170,0.011764705882352941,0.0058823529411764705
Ukraine,RVR,2023,FR23EUR01RVR,"N-4544  , N-6771, N-8942",TRZAW,"ERYSGR, PUCCRE, PYRNTR, SEPTTR",UKR,2,1,1,-1,TON Decrease,Ukraine: 170,0.011764705882352941,0.0058823529411764705
Ukraine,XWR,2023,IR23EURM1XWR,N-7364,ZEAMX,TETRUR,UKR,3,2,5,+2,TON Increase,Ukraine: 170,0.01764705882352941,0.029411764705882353
Ukraine,RVR,2023,FR23EUR02RVR,"N-4556, N-8942",HORVW,"COCHSA, ERYSGH, PUCCHD, PYRNGR, PYRNTE, RAMUCC, RHYNSE",UKR,2,1,4,+2,TON Increase,Ukraine: 170,0.011764705882352941,0.023529411764705882
Ukraine,RVR,2023,SR23EUR05RVR,"N-4892, N-6299",HORVW,"ZZYYFF, ZZZ",UKR,2,1,4,+2,TON Increase,Ukraine: 170,0.011764705882352941,0.023529411764705882
Ukraine,RVR,2023,SR23EUR04RVR,"N-4892, N-6299",TRZAW,"ZZYYFF, ZZZ",UKR,2,1,2,0,TON Approves,Ukraine: 170,0.011764705882352941,0.011764705882352941
Ukraine,PGR,2023,SR23EUR45PGR,N-2942,ZEAMX,G,UKR,4,1,8,+4,TON Increase,Ukraine: 170,0.023529411764705882,0.047058823529411764
Ukraine,RVR,2023,SR23EUR03RVR,"N-5559, N-7589",HORVW,"ZZYYFF, ZZZ",UKR,2,1,3,+1,TON Increase,Ukraine: 170,0.011764705882352941,0.01764705882352941
Ukraine,RVR,2023,FP23UKR02RVR,LFAA0409,TRZAW,"ERYSGR, PUCCRE, PYRNTR, SEPTTR",UKR,1,2,1,0,TON Approves,Ukraine: 170,0.0058823529411764705,0.0058823529411764705
United Kingdom,MBR,2023,HD23EUR05MBR,DRIVEINN,TRZAW,"ALOMY, APESV, TTTDD",GBR,2,1,1,-1,TON Decrease,United Kingdom: 180,0.011111111111111112,0.005555555555555556
United Kingdom,THX,2023,HA23EUR3NTHX,BIYG0001,BRSNW,NA,GBR,1,2,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,THX,2023,HA23EUR2ATHX,BIRXL057,"HORVW, TRZAW","ALOMY, LOLMU, MATCH",GBR,0,2,0,0,TON Approves,United Kingdom: 180,0,0
United Kingdom,MBR,2023,HR23EUREIMBR,N-8767,TRZAW,NA,GBR,1,2,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,MBR,2023,HR23EUREAMBR,N-8767,"HORVW, TRZAW","ALOMY, APESV, LOLSS, POASS, TTTDD",GBR,4,2,2,-2,TON Decrease,United Kingdom: 180,0.022222222222222223,0.011111111111111112
United Kingdom,CPR,2023,HR23EURXXCPR,POSTAIR,YSTEG,"BBBAN, BBBPE, GGGAN, GGGPE",GBR,3,2,3,0,TON Approves,United Kingdom: 180,0.016666666666666666,0.016666666666666666
United Kingdom,HMX,2023,HA23EUR0DHMX,BIRXL057,"HORVW, NNNGW, TRZAW","TTTDD, TTTMM",GBR,3,1,2,-1,TON Decrease,United Kingdom: 180,0.016666666666666666,0.011111111111111112
United Kingdom,SFR,2023,FD23EUR02SFR,"N-4768, N-6771","SECCW, TRZAW, TRZSP, TTLWI","LEPTNO, MONGNI, PUCCRE, PUCCSI, PYRNTR, SEPTTR, ZZYYFF",GBR,2,2,4,+2,TON Increase,United Kingdom: 180,0.011111111111111112,0.022222222222222223
United Kingdom,MBR,2023,HR23EURX4MBR,POSTAIR,HORVW,NA,GBR,NA,2,NA,NA,NA,United Kingdom: 180,NA,NA
United Kingdom,JPX,2023,HA23EURB0JPX,BIHB0001,"HORVW, NNNXX, TRZAW","ALOMY, AVESS, BROSE, CENCY, GALAP, LOLSS, MATCH, PAPRH, STEME, VIOAR",GBR,2,2,3,+1,TON Increase,United Kingdom: 180,0.011111111111111112,0.016666666666666666
United Kingdom,MBR,2023,HR23EURWSMBR,N-8384,SECCW,NA,GBR,NA,2,NA,NA,NA,United Kingdom: 180,NA,NA
United Kingdom,MBR,2023,HR23EURX5MBR,POSTAIR,TRZAW,NA,GBR,NA,2,NA,NA,NA,United Kingdom: 180,NA,NA
United Kingdom,PGR,2023,SR23EUR24PGR,"N-5559, N-6055, N-7589",HORVW,FUSASP,GBR,1,2,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,MBR,2023,HR23EURT1MBR,N-8614,TRZAX,"AGRRE, ALOMY, BROST, GGGAN, LOLMU, LOLPE, TTTOT",GBR,2,2,3,+1,TON Increase,United Kingdom: 180,0.011111111111111112,0.016666666666666666
United Kingdom,CPR,2023,HR23EUR1DCPR,N-6029,BEAVA,NA,GBR,1,2,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,MBR,2023,HR23EURWWMBR,N-8384,TRZSP,NA,GBR,NA,1,NA,NA,NA,United Kingdom: 180,NA,NA
United Kingdom,MBR,2023,HR23EURWJMBR,N-8384,HORVW,NA,GBR,1,1,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,MBR,2023,HR23EURUAMBR,N-8375,"HORVW, TRZAW","ALOMY, APESV, POASS, TTTDD",GBR,1,2,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,JFR,2023,FR23EUR58JFR,"N-6179, N-7628","BRSOB, BRSOF, BRSOK, BRSOL, BRSOR","ALBUCA, PEROBR",GBR,1,2,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,MBR,2023,HR23EURWEMBR,N-8384,TRZAW,NA,GBR,1,1,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,MBR,2023,HR23EURX6MBR,POSTAIR,HORVW,NA,GBR,NA,2,NA,NA,NA,United Kingdom: 180,NA,NA
United Kingdom,SFR,2023,FR23EUR20SFR,N-4768,TRZAW,"LEPTNO, MONGNI, PUCCRE, PUCCSI, PYRNTR, SEPTTR, ZZYYFF",GBR,2,1,3,+1,TON Increase,United Kingdom: 180,0.011111111111111112,0.016666666666666666
United Kingdom,MBR,2023,HR23EURWTMBR,N-8384,TRZSP,NA,GBR,NA,2,NA,NA,NA,United Kingdom: 180,NA,NA
United Kingdom,PGR,2023,SR23EUR05PGR,"N-5559, N-6055","SECCW, TRZAW","RHIZCE, RHIZSP",GBR,2,2,3,+1,TON Increase,United Kingdom: 180,0.011111111111111112,0.016666666666666666
United Kingdom,JPX,2023,HA23EURD0JPX,BIHB0001,"HORVW, NNNXX, TRZAW","ALOMY, AVESS, BROSE, LOLSS",GBR,1,1,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,CUX,2023,SA23WLD13CUX,BILN0001,TRZAW,GAEUGT,GBR,1,1,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,CPR,2023,HR23EURXYCPR,POSTAIR,YSTEG,"BBBPE, GGGPE, TTTOT",GBR,2,2,4,+2,TON Increase,United Kingdom: 180,0.011111111111111112,0.022222222222222223
United Kingdom,CPR,2023,HR23EUR5BCPR,N-8109,SOLTU,NA,GBR,1,1,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,JFR,2023,FR23EUR38JFR,N-8952,MABSD,PODOLE,GBR,1,1,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,MBR,2023,HR23EUREGMBR,N-8767,TRZAW,NA,GBR,1,2,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,MBR,2023,HD23EUR06MBR,DRIVEINN,TRZAW,"ALOMY, LOLSS, TTTDD",GBR,2,2,4,+2,TON Increase,United Kingdom: 180,0.011111111111111112,0.022222222222222223
United Kingdom,SFR,2023,FR23EUR23SFR,N-4768,"HORVS, HORVW","PUCCHD, PYRNTE, RHYNSE, ZZYYFF",GBR,1,1,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,MBR,2023,HR23EUREDMBR,N-8767,TRZAW,NA,GBR,2,1,3,+1,TON Increase,United Kingdom: 180,0.011111111111111112,0.016666666666666666
United Kingdom,CPR,2023,HR23EUR5HCPR,N-8109,ALLCE,NA,GBR,1,2,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,MBR,2023,HR23EUREBMBR,N-8767,"HORVW, TRZAW","ALOMY, APESV, LOLSS, POASS, TTTDD",GBR,4,1,3,-1,TON Decrease,United Kingdom: 180,0.022222222222222223,0.016666666666666666
United Kingdom,PGR,2023,SR23EUR06PGR,"N-5559, N-7589","HORVW, SECCW, TRZAW, TTLWI",NA,GBR,2,2,4,+2,TON Increase,United Kingdom: 180,0.011111111111111112,0.022222222222222223
United Kingdom,PGR,2023,SR23EUR18PGR,"N-6055, N-6058",TRZAW,GAEUGT,GBR,2,1,2,0,TON Approves,United Kingdom: 180,0.011111111111111112,0.011111111111111112
United Kingdom,MBR,2023,HR23EURX8MBR,POSTAIR,TRZDW,NA,GBR,NA,1,NA,NA,NA,United Kingdom: 180,NA,NA
United Kingdom,MBR,2023,HR23EURWRMBR,N-8384,SECCW,NA,GBR,NA,1,NA,NA,NA,United Kingdom: 180,NA,NA
United Kingdom,MBR,2023,HR23EURWMMBR,N-8384,"CCCC1, CCCC2, CCCC3, TRZAW","YYSTA, YYSTB",GBR,1,1,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,JFR,2023,FR23EUR53JFR,N-7628,LYPES,PHYTIN,GBR,1,1,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,MBR,2023,HR23EURWKMBR,N-8384,TRZAW,NA,GBR,1,2,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,CPR,2023,HR23EUR5FCPR,N-8109,ALLCE,NA,GBR,1,1,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,MBR,2023,HR23EURWQMBR,N-8384,TTLWI,NA,GBR,NA,2,NA,NA,NA,United Kingdom: 180,NA,NA
United Kingdom,SFR,2023,FR23EUR21SFR,N-4768,"SECCW, TRZAW, TRZSP, TTLWI","ERYSGR, LEPTNO, MONGNI, PUCCRE, PUCCSI, PYRNTR, SEPTTR, ZZYYFF",GBR,2,1,4,+2,TON Increase,United Kingdom: 180,0.011111111111111112,0.022222222222222223
United Kingdom,MBR,2023,HR23EURWAMBR,N-8384,"HORVW, TRZAW","APESV, GALAP, LOLSS, TTTDD",GBR,2,1,1,-1,TON Decrease,United Kingdom: 180,0.011111111111111112,0.005555555555555556
United Kingdom,MSX,2023,HA23EUR93MSX,BIRXL057,"BEAVA, BRSNS, BRSNW, HELAN, PHCTA, PIBSA, SINAL, VICFM, ZEAMA","YYSTA, YYSTD",GBR,4,1,8,+4,TON Increase,United Kingdom: 180,0.022222222222222223,0.044444444444444446
United Kingdom,MBR,2023,HR23EURWVMBR,N-8384,AVESW,NA,GBR,NA,2,NA,NA,NA,United Kingdom: 180,NA,NA
United Kingdom,MBR,2023,HR23EUREJMBR,N-8767,HORVW,NA,GBR,1,1,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,PGR,2023,SR23EUR22PGR,"N-5559, N-6055, N-7589",HORVW,"PYRNGR, PYRNTE",GBR,2,2,2,0,TON Approves,United Kingdom: 180,0.011111111111111112,0.011111111111111112
United Kingdom,PGR,2023,SR23EUR12PGR,"N-5559, N-6055, N-7589",TRZAW,USTINT,GBR,1,2,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,MBR,2023,HR23EURWGMBR,N-8384,TRZAW,NA,GBR,1,2,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,SFR,2023,FR23EUR05SFR,N-4768,"SECCW, TRZAW, TRZSP, TTLWI","LEPTNO, MONGNI, PUCCRE, PUCCSI, PYRNTR, SEPTTR, ZZYYFF",GBR,9,1,4,-5,TON Decrease,United Kingdom: 180,0.05,0.022222222222222223
United Kingdom,MBR,2023,HR23EURWLMBR,N-8384,HORVW,NA,GBR,1,1,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,SFR,2023,FD23EUR01SFR,"N-4768, N-6771","HORVS, HORVW","PUCCHD, PYRNTE, RAMUCC, RHYNSE, ZZYYFF",GBR,2,1,1,-1,TON Decrease,United Kingdom: 180,0.011111111111111112,0.005555555555555556
United Kingdom,JPX,2023,HA23EURA0JPX,BIHB0001,TRZAW,YYSTB,GBR,2,2,1,-1,TON Decrease,United Kingdom: 180,0.011111111111111112,0.005555555555555556
United Kingdom,PGR,2023,SR23EUR30PGR,N-4646,BRSNW,"LEPTMA, RHIZSO",GBR,2,1,3,+1,TON Increase,United Kingdom: 180,0.011111111111111112,0.016666666666666666
United Kingdom,THX,2023,HA23EUR2ETHX,BIRXL057,"HORVW, TRZAW","ALOMY, LOLMU, MATCH",GBR,3,1,2,-1,TON Decrease,United Kingdom: 180,0.016666666666666666,0.011111111111111112
United Kingdom,THX,2023,HA23EUR6FTHX,BIAI0003,"HORVW, TRZAW","ALOMY, AVEFA, LOLSS",GBR,1,1,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,SFR,2023,FR23EUR01SFR,N-8062,BRSNW,"ALTEBA, LEPTMA",GBR,3,1,3,0,TON Approves,United Kingdom: 180,0.016666666666666666,0.016666666666666666
United Kingdom,MBR,2023,HR23EURWUMBR,N-8375,AVESW,NA,GBR,1,1,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,CPR,2023,HR23EUR1CCPR,N-6029,BEAVA,"TTTDD, TTTMM, TTTTT",GBR,4,1,3,-1,TON Decrease,United Kingdom: 180,0.022222222222222223,0.016666666666666666
United Kingdom,PGR,2023,SR23EUR15PGR,"N-5559, N-6055, N-7589",TRZAW,TILLCA,GBR,1,1,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,MBR,2023,HR23EURWFMBR,N-8384,HORVW,NA,GBR,1,1,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,SFR,2023,FR23EUR22SFR,N-4768,"HORVS, HORVW","PUCCHD, PYRNTE, RAMUCC, RHYNSE, ZZYYFF",GBR,3,2,2,-1,TON Decrease,United Kingdom: 180,0.016666666666666666,0.011111111111111112
United Kingdom,CPR,2023,HR23EURYXCPR,POSTAIR,YSTEG,"BBBAN, GGGAN",GBR,3,1,4,+1,TON Increase,United Kingdom: 180,0.016666666666666666,0.022222222222222223
United Kingdom,JFR,2023,FR23EUR61JFR,"N-6179, N-7628",ALLPO,PHYTPO,GBR,1,1,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,MBR,2023,HD23EUR04MBR,N-8488,"A1, TRZAW","APESV, POASS, TTTDD",GBR,2,1,2,0,TON Approves,United Kingdom: 180,0.011111111111111112,0.011111111111111112
United Kingdom,CPR,2023,HR23EUR1QCPR,N-7944,SOLTU,"CHEAL, SOLNI, TTTDD, TTTMM",GBR,2,2,1,-1,TON Decrease,United Kingdom: 180,0.011111111111111112,0.005555555555555556
United Kingdom,MBR,2023,HR23EURWDMBR,N-8384,"HORVW, TRZAW","ALOMY, APESV, LOLSS, POASS, TTTDD",GBR,5,2,4,-1,TON Decrease,United Kingdom: 180,0.027777777777777776,0.022222222222222223
United Kingdom,MBR,2023,HR23EUREHMBR,N-8767,HORVW,NA,GBR,1,1,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,XWR,2023,ID23EURO1XWR,DRIVEINN,BRSNW,PSYICH,GBR,2,2,3,+1,TON Increase,United Kingdom: 180,0.011111111111111112,0.016666666666666666
United Kingdom,JFR,2023,FR23EUR37JFR,N-8952,MABSD,VENTIN,GBR,1,2,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,MBR,2023,HR23EURX7MBR,POSTAIR,TRZDW,NA,GBR,NA,1,NA,NA,NA,United Kingdom: 180,NA,NA
United Kingdom,PGR,2023,SR23EUR31PGR,N-4646,BRSNW,NA,GBR,2,1,3,+1,TON Increase,United Kingdom: 180,0.011111111111111112,0.016666666666666666
United Kingdom,MBR,2023,HR23EURX3MBR,POSTAIR,TRZAW,NA,GBR,NA,2,NA,NA,NA,United Kingdom: 180,NA,NA
United Kingdom,MBR,2023,HR23EURWBMBR,N-8384,"HORVW, TRZAW","ALOMY, LOLSS, MATIN, TTTDD",GBR,2,1,4,+2,TON Increase,United Kingdom: 180,0.011111111111111112,0.022222222222222223
United Kingdom,MBR,2023,HR23EURECMBR,N-8767,TRZAW,NA,GBR,2,2,3,+1,TON Increase,United Kingdom: 180,0.011111111111111112,0.016666666666666666
United Kingdom,CPR,2023,HR23EUR5CCPR,N-8109,ALLPO,"BBBAN, GGGGG",GBR,3,1,5,+2,TON Increase,United Kingdom: 180,0.016666666666666666,0.027777777777777776
United Kingdom,MBR,2023,HR23EUREKMBR,N-8767,"CCCC1, CCCC2, CCCC3, TRZAW","YYSTA, YYSTB",GBR,1,1,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,THX,2023,HA23EUR2HTHX,BIRXL057,"HORVW, TRZAW","ALOMY, LOLMU, MATCH",GBR,1,2,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,CPR,2023,HR23EUR5ECPR,N-8109,ALLCE,"BBBAN, GGGGG",GBR,3,2,4,+1,TON Increase,United Kingdom: 180,0.016666666666666666,0.022222222222222223
United Kingdom,PGR,2023,SR23EUR27PGR,N-5559,HORVW,USTIHO,GBR,1,2,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,JFR,2023,FR23EUR81JFR,N-6179,SOLTU,PHYTIN,GBR,1,2,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,MBR,2023,HR23EURUBMBR,N-8375,"HORVW, TRZAW","ALOMY, APESV, POASS, TTTDD",GBR,1,2,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,XWR,2023,IR23EURO3XWR,N-7876,BRSNW,"PHYESP, PSYICH",GBR,2,1,2,0,TON Approves,United Kingdom: 180,0.011111111111111112,0.011111111111111112
United Kingdom,CPR,2023,HR23EURYYCPR,POSTAIR,YSTEG,"BBBAN, BBBPE, GGGAN, GGGPE",GBR,2,2,4,+2,TON Increase,United Kingdom: 180,0.011111111111111112,0.022222222222222223
United Kingdom,MBR,2023,HR23EURWIMBR,N-8384,TRZAW,NA,GBR,1,1,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,JFR,2023,FR23EUR80JFR,"N-6179, N-7628",SOLTU,PHYTIN,GBR,2,1,3,+1,TON Increase,United Kingdom: 180,0.011111111111111112,0.016666666666666666
United Kingdom,MBR,2023,HR23EUREFMBR,N-8767,HORVW,NA,GBR,2,1,3,+1,TON Increase,United Kingdom: 180,0.011111111111111112,0.016666666666666666
United Kingdom,JFR,2023,FR23EUR63JFR,N-7628,"CUC, CUMME, CUMSA",PSPECU,GBR,1,1,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,CPR,2023,HR23EUR5ACPR,N-8109,SOLTU,"CHEAL, SOLNI, TTTDD, TTTMM",GBR,3,1,5,+2,TON Increase,United Kingdom: 180,0.016666666666666666,0.027777777777777776
United Kingdom,CPR,2023,HR23EUR5DCPR,N-8109,ALLPO,NA,GBR,1,2,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,PGR,2023,SR23EUR14PGR,"N-5559, N-6055, N-7589",TRZAW,FUSASP,GBR,1,2,2,+1,TON Increase,United Kingdom: 180,0.005555555555555556,0.011111111111111112
United Kingdom,SFR,2023,FR23EUR28SFR,N-8062,BEAVA,"CERCBE, ERYSBE, PEROFB, PLEOBJ, RAMUBE, UROMBE",GBR,4,2,1,-3,TON Decrease,United Kingdom: 180,0.022222222222222223,0.005555555555555556
United Kingdom,XWR,2023,IR23EURB1XWR,N-8555,BEAVA,"APHIFA, MYZUPE",GBR,2,1,3,+1,TON Increase,United Kingdom: 180,0.011111111111111112,0.016666666666666666
United Kingdom,CPR,2023,HR23EUR1KCPR,N-6030,BEAVA,"TTTDD, TTTMM, TTTTT",GBR,4,2,4,0,TON Approves,United Kingdom: 180,0.022222222222222223,0.022222222222222223
United Kingdom,MBR,2023,HD23EUR01MBR,N-8488,"A1, TRZAW","APESV, POASS, TTTDD",GBR,2,1,2,0,TON Approves,United Kingdom: 180,0.011111111111111112,0.011111111111111112
United Kingdom,PGR,2023,SR23EUR11PGR,"N-5559, N-6055, N-7589",TRZAW,MONGNI,GBR,1,1,1,0,TON Approves,United Kingdom: 180,0.005555555555555556,0.005555555555555556
United Kingdom,THX,2023,HA23EUR2DTHX,BIRXL057,"HORVW, TRZAW","ALOMY, LOLMU, MATCH",GBR,3,2,6,+3,TON Increase,United Kingdom: 180,0.016666666666666666,0.03333333333333333
United Kingdom,MBR,2023,HR23EURWPMBR,N-8384,TTLWI,NA,GBR,NA,1,NA,NA,NA,United Kingdom: 180,NA,NA
